y,x
4678,15103
4679,15103
4680,15103
4681,15103
4682,15103
4683,15102
4684,15102
4685,15102
4686,15102
4687,15102
4688,15102
4689,15101
4690,15101
4691,15101
4692,15101
4693,15101
4694,15101
4695,15101
4696,15100
4697,15100
4698,15100
4699,15100
4700,15100
4701,15100
4702,15099
4703,15099
4704,15099
4705,15099
4706,15099
4707,15099
4708,15098
4709,15098
4710,15098
4711,15098
4712,15098
4713,15098
4714,15098
4715,15097
4716,15097
4717,15097
4718,15097
4719,15097
4720,15097
4721,15096
4722,15096
4723,15096
4724,15096
4725,15096
4726,15096
4727,15096
4728,15095
4729,15095
4730,15095
4731,15095
4732,15095
4733,15095
4734,15094
4735,15094
4736,15094
4737,15094
4738,15094
4739,15094
4740,15093
4741,15093
4742,15093
4743,15093
4744,15093
4745,15093
4746,15093
4747,15092
4748,15092
4749,15092
4750,15092
4751,15092
4752,15092
4753,15091
4754,15091
4755,15091
4756,15091
4757,15091
4758,15091
4759,15090
4760,15090
4761,15090
4762,15090
4763,15090
4764,15090
4765,15090
4766,15089
4767,15089
4768,15089
4769,15089
4770,15089
4771,15089
4772,15088
4773,15088
4774,15088
4775,15088
4776,15088
4777,15088
4778,15087
4779,15087
4780,15087
4781,15087
4782,15087
4783,15087
4784,15087
4785,15086
4786,15086
4787,15086
4788,15086
4789,15086
4790,15086
4791,15085
4792,15085
4793,15085
4794,15085
4795,15085
4796,15085
4797,15084
4798,15084
4799,15084
4800,15084
4801,15084
4802,15084
4803,15083
4804,15083
4805,15083
4806,15083
4807,15083
4808,15083
4809,15083
4810,15082
4811,15082
4812,15082
4813,15082
4814,15082
4815,15082
4816,15081
4817,15081
4818,15081
4819,15081
4820,15081
4821,15081
4822,15080
4823,15080
4824,15080
4825,15080
4826,15080
4827,15080
4828,15079
4829,15079
4830,15079
4831,15079
4832,15079
4833,15079
4834,15078
4835,15078
4836,15078
4837,15078
4838,15078
4839,15078
4840,15078
4841,15077
4842,15077
4843,15077
4844,15077
4845,15077
4846,15077
4847,15076
4848,15076
4849,15076
4850,15076
4851,15076
4852,15076
4853,15075
4854,15075
4855,15075
4856,15075
4857,15075
4858,15075
4859,15074
4860,15074
4861,15074
4862,15074
4863,15074
4864,15074
4865,15073
4866,15073
4867,15073
4868,15073
4869,15073
4870,15073
4871,15072
4872,15072
4873,15072
4874,15072
4875,15072
4876,15072
4877,15072
4878,15071
4879,15071
4880,15071
4881,15071
4882,15071
4883,15071
4884,15070
4885,15070
4886,15070
4887,15070
4888,15070
4889,15070
4890,15069
4891,15069
4892,15069
4893,15069
4894,15069
4895,15069
4896,15068
4897,15068
4898,15068
4899,15068
4900,15068
4901,15068
4902,15067
4903,15067
4904,15067
4905,15067
4906,15067
4907,15067
4908,15066
4909,15066
4910,15066
4911,15066
4912,15066
4913,15066
4914,15065
4915,15065
4916,15065
4917,15065
4918,15065
4919,15065
4920,15064
4921,15064
4922,15064
4923,15064
4924,15064
4925,15064
4926,15063
4927,15063
4928,15063
4929,15063
4930,15063
4931,15063
4932,15062
4933,15062
4934,15062
4935,15062
4936,15062
4937,15062
4938,15061
4939,15061
4940,15061
4941,15061
4942,15061
4943,15061
4944,15060
4945,15060
4946,15060
4947,15060
4948,15060
4949,15060
4950,15059
4951,15059
4952,15059
4953,15059
4954,15059
4955,15059
4956,15058
4957,15058
4958,15058
4959,15058
4960,15058
4961,15058
4962,15057
4963,15057
4964,15057
4965,15057
4966,15057
4967,15057
4968,15056
4969,15056
4970,15056
4971,15056
4972,15056
4973,15056
4974,15055
4975,15055
4976,15055
4977,15055
4978,15055
4979,15055
4980,15054
4981,15054
4982,15054
4983,15054
4984,15054
4985,15054
4986,15053
4987,15053
4988,15053
4989,15053
4990,15053
4991,15053
4992,15052
4993,15052
4994,15052
4995,15052
4996,15052
4997,15052
4998,15051
4999,15051
5000,15051
5001,15051
5002,15051
5003,15051
5004,15050
5005,15050
5006,15050
5007,15050
5008,15050
5009,15050
5010,15049
5011,15049
5012,15049
5013,15049
5014,15049
5015,15049
5016,15048
5017,15048
5018,15048
5019,15048
5020,15048
5021,15048
5022,15047
5023,15047
5024,15047
5025,15047
5026,15047
5027,15047
5028,15046
5029,15046
5030,15046
5031,15046
5032,15046
5033,15046
5034,15045
5035,15045
5036,15045
5037,15045
5038,15045
5039,15044
5040,15044
5041,15044
5042,15044
5043,15044
5044,15044
5045,15043
5046,15043
5047,15043
5048,15043
5049,15043
5050,15043
5051,15042
5052,15042
5053,15042
5054,15042
5055,15042
5056,15042
5057,15041
5058,15041
5059,15041
5060,15041
5061,15041
5062,15041
5063,15040
5064,15040
5065,15040
5066,15040
5067,15040
5068,15040
5069,15039
5070,15039
5071,15039
5072,15039
5073,15039
5074,15038
5075,15038
5076,15038
5077,15038
5078,15038
5079,15038
5080,15037
5081,15037
5082,15037
5083,15037
5084,15037
5085,15037
5086,15036
5087,15036
5088,15036
5089,15036
5090,15036
5091,15036
5092,15035
5093,15035
5094,15035
5095,15035
5096,15035
5097,15035
5098,15034
5099,15034
5100,15034
5101,15034
5102,15034
5103,15033
5104,15033
5105,15033
5106,15033
5107,15033
5108,15033
5109,15032
5110,15032
5111,15032
5112,15032
5113,15032
5114,15032
5115,15031
5116,15031
5117,15031
5118,15031
5119,15031
5120,15031
5121,15030
5122,15030
5123,15030
5124,15030
5125,15030
5126,15029
5127,15029
5128,15029
5129,15029
5130,15029
5131,15029
5132,15028
5133,15028
5134,15028
5135,15028
5136,15028
5137,15028
5138,15027
5139,15027
5140,15027
5141,15027
5142,15027
5143,15027
5144,15026
5145,15026
5146,15026
5147,15026
5148,15026
5149,15025
5150,15025
5151,15025
5152,15025
5153,15025
5154,15025
5155,15024
5156,15024
5157,15024
5158,15024
5159,15024
5160,15024
5161,15023
5162,15023
5163,15023
5164,15023
5165,15023
5166,15022
5167,15022
5168,15022
5169,15022
5170,15022
5171,15022
5172,15021
5173,15021
5174,15021
5175,15021
5176,15021
5177,15021
5178,15020
5179,15020
5180,15020
5181,15020
5182,15020
5183,15020
5184,15019
5185,15019
5186,15019
5187,15019
5188,15019
5189,15018
5190,15018
5191,15018
5192,15018
5193,15018
5194,15018
5195,15017
5196,15017
5197,15017
5198,15017
5199,15017
5200,15016
5201,15016
5202,15016
5203,15016
5204,15016
5205,15016
5206,15015
5207,15015
5208,15015
5209,15015
5210,15015
5211,15015
5212,15014
5213,15014
5214,15014
5215,15014
5216,15014
5217,15013
5218,15013
5219,15013
5220,15013
5221,15013
5222,15013
5223,15012
5224,15012
5225,15012
5226,15012
5227,15012
5228,15012
5229,15011
5230,15011
5231,15011
5232,15011
5233,15011
5234,15010
5235,15010
5236,15010
5237,15010
5238,15010
5239,15010
5240,15009
5241,15009
5242,15009
5243,15009
5244,15009
5245,15008
5246,15008
5247,15008
5248,15008
5249,15008
5250,15008
5251,15007
5252,15007
5253,15007
5254,15007
5255,15007
5256,15006
5257,15006
5258,15006
5259,15006
5260,15006
5261,15006
5262,15005
5263,15005
5264,15005
5265,15005
5266,15005
5267,15005
5268,15004
5269,15004
5270,15004
5271,15004
5272,15004
5273,15003
5274,15003
5275,15003
5276,15003
5277,15003
5278,15003
5279,15002
5280,15002
5281,15002
5282,15002
5283,15002
5284,15001
5285,15001
5286,15001
5287,15001
5288,15001
5289,15001
5290,15000
5291,15000
5292,15000
5293,15000
5294,15000
5295,14999
5296,14999
5297,14999
5298,14999
5299,14999
5300,14999
5301,14998
5302,14998
5303,14998
5304,14998
5305,14998
5306,14997
5307,14997
5308,14997
5309,14997
5310,14997
5311,14997
5312,14996
5313,14996
5314,14996
5315,14996
5316,14996
5317,14995
5318,14995
5319,14995
5320,14995
5321,14995
5322,14995
5323,14994
5324,14994
5325,14994
5326,14994
5327,14994
5328,14993
5329,14993
5330,14993
5331,14993
5332,14993
5333,14992
5334,14992
5335,14992
5336,14992
5337,14992
5338,14992
5339,14991
5340,14991
5341,14991
5342,14991
5343,14991
5344,14990
5345,14990
5346,14990
5347,14990
5348,14990
5349,14990
5350,14989
5351,14989
5352,14989
5353,14989
5354,14989
5355,14988
5356,14988
5357,14988
5358,14988
5359,14988
5360,14988
5361,14987
5362,14987
5363,14987
5364,14987
5365,14987
5366,14986
5367,14986
5368,14986
5369,14986
5370,14986
5371,14985
5372,14985
5373,14985
5374,14985
5375,14985
5376,14985
5377,14984
5378,14984
5379,14984
5380,14984
5381,14984
5382,14983
5383,14983
5384,14983
5385,14983
5386,14983
5387,14983
5388,14982
5389,14982
5390,14982
5391,14982
5392,14982
5393,14981
5394,14981
5395,14981
5396,14981
5397,14981
5398,14980
5399,14980
5400,14980
5401,14980
5402,14980
5403,14980
5404,14979
5405,14979
5406,14979
5407,14979
5408,14979
5409,14978
5410,14978
5411,14978
5412,14978
5413,14978
5414,14977
5415,14977
5416,14977
5417,14977
5418,14977
5419,14977
5420,14976
5421,14976
5422,14976
5423,14976
5424,14976
5425,14975
5426,14975
5427,14975
5428,14975
5429,14975
5430,14974
5431,14974
5432,14974
5433,14974
5434,14974
5435,14974
5436,14973
5437,14973
5438,14973
5439,14973
5440,14973
5441,14972
5442,14972
5443,14972
5444,14972
5445,14972
5446,14971
5447,14971
5448,14971
5449,14971
5450,14971
5451,14971
5452,14970
5453,14970
5454,14970
5455,14970
5456,14970
5457,14969
5458,14969
5459,14969
5460,14969
5461,14969
5462,14968
5463,14968
5464,14968
5465,14968
5466,14968
5467,14968
5468,14967
5469,14967
5470,14967
5471,14967
5472,14967
5473,14966
5474,14966
5475,14966
5476,14966
5477,14966
5478,14965
5479,14965
5480,14965
5481,14965
5482,14965
5483,14964
5484,14964
5485,14964
5486,14964
5487,14964
5488,14964
5489,14963
5490,14963
5491,14963
5492,14963
5493,14963
5494,14962
5495,14962
5496,14962
5497,14962
5498,14962
5499,14961
5500,14961
5501,14961
5502,14961
5503,14961
5504,14960
5505,14960
5506,14960
5507,14960
5508,14960
5509,14960
5510,14959
5511,14959
5512,14959
5513,14959
5514,14959
5515,14958
5516,14958
5517,14958
5518,14958
5519,14958
5520,14957
5521,14957
5522,14957
5523,14957
5524,14957
5525,14956
5526,14956
5527,14956
5528,14956
5529,14956
5530,14955
5531,14955
5532,14955
5533,14955
5534,14955
5535,14955
5536,14954
5537,14954
5538,14954
5539,14954
5540,14954
5541,14953
5542,14953
5543,14953
5544,14953
5545,14953
5546,14952
5547,14952
5548,14952
5549,14952
5550,14952
5551,14951
5552,14951
5553,14951
5554,14951
5555,14951
5556,14950
5557,14950
5558,14950
5559,14950
5560,14950
5561,14949
5562,14949
5563,14949
5564,14949
5565,14949
5566,14949
5567,14948
5568,14948
5569,14948
5570,14948
5571,14948
5572,14947
5573,14947
5574,14947
5575,14947
5576,14947
5577,14946
5578,14946
5579,14946
5580,14946
5581,14946
5582,14945
5583,14945
5584,14945
5585,14945
5586,14945
5587,14944
5588,14944
5589,14944
5590,14944
5591,14944
5592,14943
5593,14943
5594,14943
5595,14943
5596,14943
5597,14942
5598,14942
5599,14942
5600,14942
5601,14942
5602,14942
5603,14941
5604,14941
5605,14941
5606,14941
5607,14941
5608,14940
5609,14940
5610,14940
5611,14940
5612,14940
5613,14939
5614,14939
5615,14939
5616,14939
5617,14939
5618,14938
5619,14938
5620,14938
5621,14938
5622,14938
5623,14937
5624,14937
5625,14937
5626,14937
5627,14937
5628,14936
5629,14936
5630,14936
5631,14936
5632,14936
5633,14935
5634,14935
5635,14935
5636,14935
5637,14935
5638,14934
5639,14934
5640,14934
5641,14934
5642,14934
5643,14933
5644,14933
5645,14933
5646,14933
5647,14933
5648,14932
5649,14932
5650,14932
5651,14932
5652,14932
5653,14931
5654,14931
5655,14931
5656,14931
5657,14931
5658,14930
5659,14930
5660,14930
5661,14930
5662,14930
5663,14929
5664,14929
5665,14929
5666,14929
5667,14929
5668,14928
5669,14928
5670,14928
5671,14928
5672,14928
5673,14927
5674,14927
5675,14927
5676,14927
5677,14927
5678,14926
5679,14926
5680,14926
5681,14926
5682,14926
5683,14925
5684,14925
5685,14925
5686,14925
5687,14925
5688,14924
5689,14924
5690,14924
5691,14924
5692,14924
5693,14923
5694,14923
5695,14923
5696,14923
5697,14923
5698,14922
5699,14922
5700,14922
5701,14922
5702,14922
5703,14921
5704,14921
5705,14921
5706,14921
5707,14921
5708,14920
5709,14920
5710,14920
5711,14920
5712,14920
5713,14919
5714,14919
5715,14919
5716,14919
5717,14919
5718,14918
5719,14918
5720,14918
5721,14918
5722,14918
5723,14917
5724,14917
5725,14917
5726,14917
5727,14917
5728,14916
5729,14916
5730,14916
5731,14916
5732,14916
5733,14915
5734,14915
5735,14915
5736,14915
5737,14915
5738,14914
5739,14914
5740,14914
5741,14914
5742,14914
5743,14913
5744,14913
5745,14913
5746,14913
5747,14913
5748,14912
5749,14912
5750,14912
5751,14912
5752,14912
5753,14911
5754,14911
5755,14911
5756,14911
5757,14911
5758,14910
5759,14910
5760,14910
5761,14910
5762,14910
5763,14909
5764,14909
5765,14909
5766,14909
5767,14909
5768,14908
5769,14908
5770,14908
5771,14908
5772,14908
5773,14907
5774,14907
5775,14907
5776,14907
5777,14907
5778,14906
5779,14906
5780,14906
5781,14906
5782,14905
5783,14905
5784,14905
5785,14905
5786,14905
5787,14904
5788,14904
5789,14904
5790,14904
5791,14904
5792,14903
5793,14903
5794,14903
5795,14903
5796,14903
5797,14902
5798,14902
5799,14902
5800,14902
5801,14902
5802,14901
5803,14901
5804,14901
5805,14901
5806,14901
5807,14900
5808,14900
5809,14900
5810,14900
5811,14900
5812,14899
5813,14899
5814,14899
5815,14899
5816,14899
5817,14898
5818,14898
5819,14898
5820,14898
5821,14897
5822,14897
5823,14897
5824,14897
5825,14897
5826,14896
5827,14896
5828,14896
5829,14896
5830,14896
5831,14895
5832,14895
5833,14895
5834,14895
5835,14895
5836,14894
5837,14894
5838,14894
5839,14894
5840,14894
5841,14893
5842,14893
5843,14893
5844,14893
5845,14893
5846,14892
5847,14892
5848,14892
5849,14892
5850,14891
5851,14891
5852,14891
5853,14891
5854,14891
5855,14890
5856,14890
5857,14890
5858,14890
5859,14890
5860,14889
5861,14889
5862,14889
5863,14889
5864,14889
5865,14888
5866,14888
5867,14888
5868,14888
5869,14888
5870,14887
5871,14887
5872,14887
5873,14887
5874,14887
5875,14886
5876,14886
5877,14886
5878,14886
5879,14885
5880,14885
5881,14885
5882,14885
5883,14885
5884,14884
5885,14884
5886,14884
5887,14884
5888,14884
5889,14883
5890,14883
5891,14883
5892,14883
5893,14883
5894,14882
5895,14882
5896,14882
5897,14882
5898,14881
5899,14881
5900,14881
5901,14881
5902,14881
5903,14880
5904,14880
5905,14880
5906,14880
5907,14880
5908,14879
5909,14879
5910,14879
5911,14879
5912,14879
5913,14878
5914,14878
5915,14878
5916,14878
5917,14877
5918,14877
5919,14877
5920,14877
5921,14877
5922,14876
5923,14876
5924,14876
5925,14876
5926,14876
5927,14875
5928,14875
5929,14875
5930,14875
5931,14875
5932,14874
5933,14874
5934,14874
5935,14874
5936,14873
5937,14873
5938,14873
5939,14873
5940,14873
5941,14872
5942,14872
5943,14872
5944,14872
5945,14872
5946,14871
5947,14871
5948,14871
5949,14871
5950,14871
5951,14870
5952,14870
5953,14870
5954,14870
5955,14869
5956,14869
5957,14869
5958,14869
5959,14869
5960,14868
5961,14868
5962,14868
5963,14868
5964,14868
5965,14867
5966,14867
5967,14867
5968,14867
5969,14866
5970,14866
5971,14866
5972,14866
5973,14866
5974,14865
5975,14865
5976,14865
5977,14865
5978,14865
5979,14864
5980,14864
5981,14864
5982,14864
5983,14863
5984,14863
5985,14863
5986,14863
5987,14863
5988,14862
5989,14862
5990,14862
5991,14862
5992,14862
5993,14861
5994,14861
5995,14861
5996,14861
5997,14860
5998,14860
5999,14860
6000,14860
6001,14860
6002,14859
6003,14859
6004,14859
6005,14859
6006,14859
6007,14858
6008,14858
6009,14858
6010,14858
6011,14857
6012,14857
6013,14857
6014,14857
6015,14857
6016,14856
6017,14856
6018,14856
6019,14856
6020,14856
6021,14855
6022,14855
6023,14855
6024,14855
6025,14854
6026,14854
6027,14854
6028,14854
6029,14854
6030,14853
6031,14853
6032,14853
6033,14853
6034,14852
6035,14852
6036,14852
6037,14852
6038,14852
6039,14851
6040,14851
6041,14851
6042,14851
6043,14851
6044,14850
6045,14850
6046,14850
6047,14850
6048,14849
6049,14849
6050,14849
6051,14849
6052,14849
6053,14848
6054,14848
6055,14848
6056,14848
6057,14848
6058,14847
6059,14847
6060,14847
6061,14847
6062,14846
6063,14846
6064,14846
6065,14846
6066,14846
6067,14845
6068,14845
6069,14845
6070,14845
6071,14844
6072,14844
6073,14844
6074,14844
6075,14844
6076,14843
6077,14843
6078,14843
6079,14843
6080,14842
6081,14842
6082,14842
6083,14842
6084,14842
6085,14841
6086,14841
6087,14841
6088,14841
6089,14841
6090,14840
6091,14840
6092,14840
6093,14840
6094,14839
6095,14839
6096,14839
6097,14839
6098,14839
6099,14838
6100,14838
6101,14838
6102,14838
6103,14837
6104,14837
6105,14837
6106,14837
6107,14837
6108,14836
6109,14836
6110,14836
6111,14836
6112,14835
6113,14835
6114,14835
6115,14835
6116,14835
6117,14834
6118,14834
6119,14834
6120,14834
6121,14833
6122,14833
6123,14833
6124,14833
6125,14833
6126,14832
6127,14832
6128,14832
6129,14832
6130,14831
6131,14831
6132,14831
6133,14831
6134,14831
6135,14830
6136,14830
6137,14830
6138,14830
6139,14829
6140,14829
6141,14829
6142,14829
6143,14829
6144,14828
6145,14828
6146,14828
6147,14828
6148,14828
6149,14827
6150,14827
6151,14827
6152,14827
6153,14826
6154,14826
6155,14826
6156,14826
6157,14825
6158,14825
6159,14825
6160,14825
6161,14825
6162,14824
6163,14824
6164,14824
6165,14824
6166,14823
6167,14823
6168,14823
6169,14823
6170,14823
6171,14822
6172,14822
6173,14822
6174,14822
6175,14821
6176,14821
6177,14821
6178,14821
6179,14821
6180,14820
6181,14820
6182,14820
6183,14820
6184,14819
6185,14819
6186,14819
6187,14819
6188,14819
6189,14818
6190,14818
6191,14818
6192,14818
6193,14817
6194,14817
6195,14817
6196,14817
6197,14817
6198,14816
6199,14816
6200,14816
6201,14816
6202,14815
6203,14815
6204,14815
6205,14815
6206,14815
6207,14814
6208,14814
6209,14814
6210,14814
6211,14813
6212,14813
6213,14813
6214,14813
6215,14813
6216,14812
6217,14812
6218,14812
6219,14812
6220,14811
6221,14811
6222,14811
6223,14811
6224,14810
6225,14810
6226,14810
6227,14810
6228,14810
6229,14809
6230,14809
6231,14809
6232,14809
6233,14808
6234,14808
6235,14808
6236,14808
6237,14808
6238,14807
6239,14807
6240,14807
6241,14807
6242,14806
6243,14806
6244,14806
6245,14806
6246,14805
6247,14805
6248,14805
6249,14805
6250,14805
6251,14804
6252,14804
6253,14804
6254,14804
6255,14803
6256,14803
6257,14803
6258,14803
6259,14803
6260,14802
6261,14802
6262,14802
6263,14802
6264,14801
6265,14801
6266,14801
6267,14801
6268,14800
6269,14800
6270,14800
6271,14800
6272,14800
6273,14799
6274,14799
6275,14799
6276,14799
6277,14798
6278,14798
6279,14798
6280,14798
6281,14798
6282,14797
6283,14797
6284,14797
6285,14797
6286,14796
6287,14796
6288,14796
6289,14796
6290,14795
6291,14795
6292,14795
6293,14795
6294,14795
6295,14794
6296,14794
6297,14794
6298,14794
6299,14793
6300,14793
6301,14793
6302,14793
6303,14792
6304,14792
6305,14792
6306,14792
6307,14792
6308,14791
6309,14791
6310,14791
6311,14791
6312,14790
6313,14790
6314,14790
6315,14790
6316,14789
6317,14789
6318,14789
6319,14789
6320,14789
6321,14788
6322,14788
6323,14788
6324,14788
6325,14787
6326,14787
6327,14787
6328,14787
6329,14786
6330,14786
6331,14786
6332,14786
6333,14786
6334,14785
6335,14785
6336,14785
6337,14785
6338,14784
6339,14784
6340,14784
6341,14784
6342,14783
6343,14783
6344,14783
6345,14783
6346,14783
6347,14782
6348,14782
6349,14782
6350,14782
6351,14781
6352,14781
6353,14781
6354,14781
6355,14780
6356,14780
6357,14780
6358,14780
6359,14780
6360,14779
6361,14779
6362,14779
6363,14779
6364,14778
6365,14778
6366,14778
6367,14778
6368,14777
6369,14777
6370,14777
6371,14777
6372,14776
6373,14776
6374,14776
6375,14776
6376,14776
6377,14775
6378,14775
6379,14775
6380,14775
6381,14774
6382,14774
6383,14774
6384,14774
6385,14773
6386,14773
6387,14773
6388,14773
6389,14773
6390,14772
6391,14772
6392,14772
6393,14772
6394,14771
6395,14771
6396,14771
6397,14771
6398,14770
6399,14770
6400,14770
6401,14770
6402,14769
6403,14769
6404,14769
6405,14769
6406,14769
6407,14768
6408,14768
6409,14768
6410,14768
6411,14767
6412,14767
6413,14767
6414,14767
6415,14766
6416,14766
6417,14766
6418,14766
6419,14765
6420,14765
6421,14765
6422,14765
6423,14765
6424,14764
6425,14764
6426,14764
6427,14764
6428,14763
6429,14763
6430,14763
6431,14763
6432,14762
6433,14762
6434,14762
6435,14762
6436,14761
6437,14761
6438,14761
6439,14761
6440,14761
6441,14760
6442,14760
6443,14760
6444,14760
6445,14759
6446,14759
6447,14759
6448,14759
6449,14758
6450,14758
6451,14758
6452,14758
6453,14757
6454,14757
6455,14757
6456,14757
6457,14756
6458,14756
6459,14756
6460,14756
6461,14756
6462,14755
6463,14755
6464,14755
6465,14755
6466,14754
6467,14754
6468,14754
6469,14754
6470,14753
6471,14753
6472,14753
6473,14753
6474,14752
6475,14752
6476,14752
6477,14752
6478,14751
6479,14751
6480,14751
6481,14751
6482,14751
6483,14750
6484,14750
6485,14750
6486,14750
6487,14749
6488,14749
6489,14749
6490,14749
6491,14748
6492,14748
6493,14748
6494,14748
6495,14747
6496,14747
6497,14747
6498,14747
6499,14746
6500,14746
6501,14746
6502,14746
6503,14745
6504,14745
6505,14745
6506,14745
6507,14745
6508,14744
6509,14744
6510,14744
6511,14744
6512,14743
6513,14743
6514,14743
6515,14743
6516,14742
6517,14742
6518,14742
6519,14742
6520,14741
6521,14741
6522,14741
6523,14741
6524,14740
6525,14740
6526,14740
6527,14740
6528,14739
6529,14739
6530,14739
6531,14739
6532,14739
6533,14738
6534,14738
6535,14738
6536,14738
6537,14737
6538,14737
6539,14737
6540,14737
6541,14736
6542,14736
6543,14736
6544,14736
6545,14735
6546,14735
6547,14735
6548,14735
6549,14734
6550,14734
6551,14734
6552,14734
6553,14733
6554,14733
6555,14733
6556,14733
6557,14732
6558,14732
6559,14732
6560,14732
6561,14731
6562,14731
6563,14731
6564,14731
6565,14731
6566,14730
6567,14730
6568,14730
6569,14730
6570,14729
6571,14729
6572,14729
6573,14729
6574,14728
6575,14728
6576,14728
6577,14728
6578,14727
6579,14727
6580,14727
6581,14727
6582,14726
6583,14726
6584,14726
6585,14726
6586,14725
6587,14725
6588,14725
6589,14725
6590,14724
6591,14724
6592,14724
6593,14724
6594,14723
6595,14723
6596,14723
6597,14723
6598,14722
6599,14722
6600,14722
6601,14722
6602,14721
6603,14721
6604,14721
6605,14721
6606,14720
6607,14720
6608,14720
6609,14720
6610,14720
6611,14719
6612,14719
6613,14719
6614,14719
6615,14718
6616,14718
6617,14718
6618,14718
6619,14717
6620,14717
6621,14717
6622,14717
6623,14716
6624,14716
6625,14716
6626,14716
6627,14715
6628,14715
6629,14715
6630,14715
6631,14714
6632,14714
6633,14714
6634,14714
6635,14713
6636,14713
6637,14713
6638,14713
6639,14712
6640,14712
6641,14712
6642,14712
6643,14711
6644,14711
6645,14711
6646,14711
6647,14710
6648,14710
6649,14710
6650,14710
6651,14709
6652,14709
6653,14709
6654,14709
6655,14708
6656,14708
6657,14708
6658,14708
6659,14707
6660,14707
6661,14707
6662,14707
6663,14706
6664,14706
6665,14706
6666,14706
6667,14705
6668,14705
6669,14705
6670,14705
6671,14704
6672,14704
6673,14704
6674,14704
6675,14703
6676,14703
6677,14703
6678,14703
6679,14702
6680,14702
6681,14702
6682,14702
6683,14701
6684,14701
6685,14701
6686,14701
6687,14700
6688,14700
6689,14700
6690,14700
6691,14699
6692,14699
6693,14699
6694,14699
6695,14698
6696,14698
6697,14698
6698,14698
6699,14697
6700,14697
6701,14697
6702,14697
6703,14696
6704,14696
6705,14696
6706,14696
6707,14695
6708,14695
6709,14695
6710,14695
6711,14694
6712,14694
6713,14694
6714,14694
6715,14693
6716,14693
6717,14693
6718,14693
6719,14692
6720,14692
6721,14692
6722,14692
6723,14691
6724,14691
6725,14691
6726,14691
6727,14690
6728,14690
6729,14690
6730,14690
6731,14689
6732,14689
6733,14689
6734,14689
6735,14688
6736,14688
6737,14688
6738,14688
6739,14687
6740,14687
6741,14687
6742,14687
6743,14686
6744,14686
6745,14686
6746,14686
6747,14685
6748,14685
6749,14685
6750,14685
6751,14684
6752,14684
6753,14684
6754,14684
6755,14683
6756,14683
6757,14683
6758,14683
6759,14682
6760,14682
6761,14682
6762,14682
6763,14681
6764,14681
6765,14681
6766,14681
6767,14680
6768,14680
6769,14680
6770,14680
6771,14679
6772,14679
6773,14679
6774,14679
6775,14678
6776,14678
6777,14678
6778,14678
6779,14677
6780,14677
6781,14677
6782,14676
6783,14676
6784,14676
6785,14676
6786,14675
6787,14675
6788,14675
6789,14675
6790,14674
6791,14674
6792,14674
6793,14674
6794,14673
6795,14673
6796,14673
6797,14673
6798,14672
6799,14672
6800,14672
6801,14672
6802,14671
6803,14671
6804,14671
6805,14671
6806,14670
6807,14670
6808,14670
6809,14670
6810,14669
6811,14669
6812,14669
6813,14669
6814,14668
6815,14668
6816,14668
6817,14668
6818,14667
6819,14667
6820,14667
6821,14667
6822,14666
6823,14666
6824,14666
6825,14665
6826,14665
6827,14665
6828,14665
6829,14664
6830,14664
6831,14664
6832,14664
6833,14663
6834,14663
6835,14663
6836,14663
6837,14662
6838,14662
6839,14662
6840,14662
6841,14661
6842,14661
6843,14661
6844,14661
6845,14660
6846,14660
6847,14660
6848,14660
6849,14659
6850,14659
6851,14659
6852,14659
6853,14658
6854,14658
6855,14658
6856,14657
6857,14657
6858,14657
6859,14657
6860,14656
6861,14656
6862,14656
6863,14656
6864,14655
6865,14655
6866,14655
6867,14655
6868,14654
6869,14654
6870,14654
6871,14654
6872,14653
6873,14653
6874,14653
6875,14653
6876,14652
6877,14652
6878,14652
6879,14652
6880,14651
6881,14651
6882,14651
6883,14650
6884,14650
6885,14650
6886,14650
6887,14649
6888,14649
6889,14649
6890,14649
6891,14648
6892,14648
6893,14648
6894,14648
6895,14647
6896,14647
6897,14647
6898,14647
6899,14646
6900,14646
6901,14646
6902,14646
6903,14645
6904,14645
6905,14645
6906,14644
6907,14644
6908,14644
6909,14644
6910,14643
6911,14643
6912,14643
6913,14643
6914,14642
6915,14642
6916,14642
6917,14642
6918,14641
6919,14641
6920,14641
6921,14641
6922,14640
6923,14640
6924,14640
6925,14640
6926,14639
6927,14639
6928,14639
6929,14638
6930,14638
6931,14638
6932,14638
6933,14637
6934,14637
6935,14637
6936,14637
6937,14636
6938,14636
6939,14636
6940,14636
6941,14635
6942,14635
6943,14635
6944,14635
6945,14634
6946,14634
6947,14634
6948,14633
6949,14633
6950,14633
6951,14633
6952,14632
6953,14632
6954,14632
6955,14632
6956,14631
6957,14631
6958,14631
6959,14631
6960,14630
6961,14630
6962,14630
6963,14630
6964,14629
6965,14629
6966,14629
6967,14628
6968,14628
6969,14628
6970,14628
6971,14627
6972,14627
6973,14627
6974,14627
6975,14626
6976,14626
6977,14626
6978,14626
6979,14625
6980,14625
6981,14625
6982,14624
6983,14624
6984,14624
6985,14624
6986,14623
6987,14623
6988,14623
6989,14623
6990,14622
6991,14622
6992,14622
6993,14622
6994,14621
6995,14621
6996,14621
6997,14620
6998,14620
6999,14620
7000,14620
7001,14619
7002,14619
7003,14619
7004,14619
7005,14618
7006,14618
7007,14618
7008,14618
7009,14617
